3765078241;Oil and Gas Job Search Ltd;3D Geological Modeler;Saudi Arabia;Aramco energizes the world economy. Aramco occupies a unique position in the global energy industry. We are the world's largest producer of hydrocarbons (oil and gas), with the lowest upstream carbon intensity of any major producer.With our significant investment in technology and infrastructure, we strive to maximize the value of the energy we produce for the world along with a commitment to enhance Aramco's value to society.Headquartered in the Kingdom of Saudi Arabia, and with offices around the world, we combine market discipline with a generations' spanning view of the future, born of our nine decades experience as responsible stewards of the Kingdom's vast hydrocarbon resources. This responsibility has driven us to deliver significant societal and economic benefits to not just the Kingdom, but also to a vast number of communities, economies, and countries that rely on the vital and reliable energy that we supply.We are one of the most profitable companies in the world, as well as amongst the top five global companies by market capitalization.Overview We are seeking for a 3D Geological Modeler to join Characterization Strategy & Program Management division/ Quality Assurance Group.The primary role will be as an effective self-motivated and efficient professional contributor working with multi-disciplinary subsurface teams across a wide spectrum of technical disciplines to deliver high quality Assurance, timely and integrated 3D Reservoir model for the primary purpose of hydrocarbon resource estimation and a key input to reservoir simulation model for history matching, production forecasting, risk assessments, well planning and ultimately for a field development plan.Duties & Responsibilities Ready to undertake complex assignments independently with minimal direction and supervision  Construct 3D geological static models  Effective collaboration with all stakeholders to ensure project's healths are achieved with respect to timelines, quality, objectives and deliverables  Conduct innovative research in geological modeling  Maintain key relationships with industry and academic institutions in order to update technical skills in his specialty area  Represent the company on appropriate company-sponsored consortia  Provide training to junior staff as well as to other specialists, both on one-to-one and occasionally  Provide mentoring and technical assistance to young professionals  To take critical decisions and solve problems.  Works in multidiscipline teams. Minimum Requirements As the successful candidate you will hold a Bachelor's degree or higher in geology from a recognized and approved program.You will have Fifteen years of experience in 3D Reservoir Geological modelling. Ability to Integrate and analyze all kind of characterization data to ultimately construct a 3D geological property model.  Extensive experience in subsurface mapping, utilization of various modelling applications and packages (including and not limited to Petrel, Gocad, RMS, DSG).  Extensive experience in geostatistical modelling techniques, and be familiar with reservoir simulation and the upscaling of geologic models.  Previous experience in reservoir geology, drilling operations, field development, sedimentology/stratigraphy or structural geology is a big plus.  Familiar with the incorporation of New Technologies including big data analyses, prediction, and automation.  Ability to incorporate and evaluate uncertainty and develop plans for mitigation.  English language fluency with the capability to communicate verbally and in writing.  Ability to analyze, support and communicate technical analysis and well-founded decisions to a wide range of stakeholders  Excellent presentation and communication skills.  Working environment Our high-performing employees are drawn by the challenging and rewarding professional, technical and industrial opportunities we offer, and are remunerated accordingly.At Aramco, our people work on truly world-scale projects, supported by investment in capital and technology that is second to none. And because, as a global energy company, we are faced with addressing some of the world's biggest technical, logistical and environmental challenges, we invest heavily in talent development.We have a proud history of educating and training our workforce over many decades. Employees at all levels are encouraged to improve their sector-specific knowledge and competencies through our workforce development programs - one of the largest in the world.Country/Region: SA                    Show more                          Show less;en;https://www.linkedin.com/jobs/view/3765078241
3827330578;ReBatch | Reproducible Machine Learning in production;Medior Machine Learning Engineer with focus on LLM;Belgium;At Re Batch, we specialise in utilizing Machine Learning (ML) and Large Language Model Operations (LLMOps) to build, deploy, and monitor advanced models within production environments. Our focus lies in harnessing the power of these cutting-edge technologies to deliver superior solutions customised for a diverse set of clients that includes government bodies at the European or federal level and private sector entities in the legal and industrial domains.Our expertise centres on crafting scalable and replicable ML systems, with a focus on Computer Vision and Natural Language Processing (NLP) applications. Our strategy involves utilizing cutting-edge open-source foundational models (such as Mixtral-8x7b) to achieve our objectives effectively.In your role as a Large Language Model Engineer, you will engage closely with a diverse range of clients, collaborating with Data Scientists and fellow Machine Learning Engineers to develop comprehensive end-to-end solutions.Your role extends beyond technical expertise to include consultancy and active participation in data science. You will be responsible for ensuring that our machine learning models not only deliver precise, reliable results but also maintain their effectiveness and efficiency over extended periods in production. Your primary focus will be on implementing LLM solutions, both cloud-based and on-premises.Key Responsibilities:Implement large language models for various applications in the cloud or on-premises Fine-tune models based on specific use-cases and performance metrics.Collaborate with cross-functional teams to integrate LLMs into existing products and services.Conduct research to stay on-top of the latest advancements in LLMs and AI.Analyse and interpret complex datasets to improve model accuracy and efficiency.You guide the client in selecting the appropriate GPU hardware for the task at hand Provide technical guidance and support for LLM-related projects.Document and present findings and developments to stakeholders and team members.Adhere to best practices in AI ethics and responsible AI usage.Building production-grade solutions and integrating them into an existing IT systems.We are looking for a candidate with the following qualifications and skills:A Master's or Ph D degree in a relevant field such as Mathematics, Statistics, Data Science, Computer Science, Engineering, or a related discipline.A minimum of three years of professional experience in roles such as a Machine Learning Engineer or Data Scientist.Exceptional analytical abilities and strong problem-solving skills.Ability to present your findings to a non-technical audience Proven experience in deploying Large Language Models (LLMs) in production settings.Proven expertise in adapting and fine-tuning LLMs for diverse domains or languages.Solid experience in building models using frameworks like Tensor Flow, Py Torch, Keras, or scikit-learn.Advanced skills in Python programming and familiarity with libraries such as Pandas and Num Py.While not mandatory, experience in optimizing LLMs using CUDA or Triton will be considered a significant advantage.Fluency in Dutch, coupled with a professional level of proficiency in English.What we offer:Possibility to deploy and finetune SOTA LLM models Deploy and monitor your model in the cloud An innovative environment with the benefits of a big organization (part of Cronos group) with the freedom and flexibility of a startup Great colleagues to brainstorm with!Competitive salary and benefits such as: company car, hospital insurance, group insurance and a laptop Don’t worry if you don’t fit the bill perfectly,  at Re Batch we invest in technical and personal development.              Show more                          Show less;en;https://www.linkedin.com/jobs/view/3827330578
3827059158;Schneider Electric;Distributed Energy Resources Consultant;Spain;Position Summary The Renewable Energy and Carbon Advisory Consultant will help to develop and deliver high-impact services and solutions that create client value, financial and environmental impact reductions, and develop / track performance against client goals and strategies. Schneider Electric is seeking candidates with experience in the below responsibility areas.Overall, the Renewable Energy and Carbon Advisory Consultant will have a disciplined focus on providing client services and solutions on renewable energy solutions, emerging technologies as well as evolving active energy management opportunities.Position is Europe based and multi-country in terms of scope.Why Our Team?Impact: join a team driving significant impact via our extensive global client base. To date the team has advised on >15GW of offsite PPAs, hundreds of DER services and millions of MWhs of EAC transactions.Culture: we focus on maintaining a collaborative culture and a high staff retention rate. Innovation: contribute to new products and services.Fun: we strive to ensure we, and our clients, enjoy the work we do.For some more insights into the people behind our work, see this video:Cleantech Careers at Schneider Electric | Schneider Electric (youtube.com)https://www.youtube.com/watch?v=MO-B1XZsr CUWhat do you get to do in this position?Coordinate with and function under the supervision of the RECA Operations Director and global DER Advisory Manager to deliver client services and enhance SB global Distributed Energy Resources (“DER”) service line capabilities.Contribute and support the development of client strategic advisory and planning in the areas of clean and efficient forms of distributed generation, with particular focus on renewable energy adoption, most notably behind-the-meter on-site solar, wind and battery energy storage system (BESS), and with particular focus on European markets but not limited to it.Contribute and deliver clients’ Distributed Energy Resources (“DER”) procurement project(s) or recurring commercial services – engage in local, regional and global project procurement opportunities for on-site renewable energy, lead interactions with project developers and other market participants in identifying, vetting, and implementing optimal DER solutions for Schneider clients Engage and partner with Business Development efforts– collaborating with and supporting the efforts of our client acquisition teams across the world in understanding options and strategies for on-site renewable energy procurement and related Schneider Electric RECA services.Interact directly with clients in advisory service positioning, developer-offer commercial evaluation and bid analyses, savings forecast(s), and commercial contracting terms. Delivery of in-person and remotely-delivered RECA consulting, delivery of on-site renewable and clean generation opportunity assessments, feasibility studies, pro forma business cases, and “go, no go” recommendation(s)Review, summarize, and craft commercial term review for various forms of DER purchase Agreements, play a leading role in client negotiations for optimal DER PPA contracting, lease or capital expenditure agreements Research, evaluate and update on-site solar and emerging renewables subsidies, tax rebates and any other financial support database.Evaluate new market solutions as they arise including new market opportunities across a global spectrum, emerging renewable technologies, new market entrants etc.Collaborate with global RECA Operations personnel network to expand team reach and overall capacity to serve client service requirements for various DER projects and related subject matter. Supervise and oversee standard and bespoke service deliveries to ensure global service quality and conformity as required Build and maintain global opportunity database, contribute to market intel, stakeholder education, and strategy services regarding on-site generation opportunities in relation to client GHG reduction goals Train RECA colleagues regarding Distributed Generation concepts, serve as expert and point of contact for DER subject matter Developer / Solution Providers Management- building, maintaining, and developing existing and new relationships with suppliers around the world in established as well as developing markets.Participate in the advancement of digitized consulting and data management services in the context of DER solutions About You Bachelor’s Degree in Energy, Engineering, or a related technical field with 3-5+ years of related professional experience preferably in renewable energy and/or complex energy markets Energy procurement strategy experience in renewables is preferred, specifically onsite Power Purchase Agreements Project management experience, medium value tactical transactional experience preferred Commitment to learning and adapting to emerging energy landscapes High commitment to company vision, values and excellent client service Proven track record in developing, supporting, and executing client solutions Progressive history of building successful relationships both with internal network of colleagues and with external vendors Ability to communicate, both written and verbally, complex analyses and ideas in a concise, persuasive manner Experience and comfort in client-facing settings Analytical self-starter with strong attention to detail Strong organizational and problem-solving skills with the ability to work on multiple complex projects in diverse areas, versatile and capable within multiple disciplines Proficient computer experience in Microsoft Office Products, particularly Excel, Word, and Power Point.Why us?Schneider Electric is leading the digital transformation of energy management and automation. Our technologies enable the world to use energy in a safe, efficient and sustainable manner. We strive to promote a global economy that is both ecologically viable and highly productive.€25.7bn global revenue137 000+ employees in 100+ countries45% of revenue from Io T5% of revenue devoted for R&DYou must submit an online application to be considered for any position with us. This position will be posted until filled It is the policy of Schneider Electric to provide equal employment and advancement opportunities in the areas of recruiting, hiring, training, transferring, and promoting all qualified individuals regardless of race, religion, color, gender, disability, national origin, ancestry, age, military status, sexual orientation, marital status, or any other legally protected characteristic or conduct. Concerning agencies: Schneider Electric does not accept unsolicited resumes and will not be responsible for fees related to such.                    Show more                          Show less;en;https://www.linkedin.com/jobs/view/3827059158
3807425161;Corn Belt Energy Corporation;Energy Advisor;IL;PURPOSE OF POSITIONThe Energy Advisor will advise members regarding energy use, promote and deliver Cooperative energy services and programs, lead/assist with special events and Key Account/Trade Ally programs as well as assist the overall marketing and communications department.Essential Duties And Responsibilities Advise individuals and business regarding energy use Provide energy use information to members by analyzing data Develop positive image of the Cooperative as an area energy expert Provide rate information Communicate with members, including location visits, to determine usage patterns.Promote and deliver CBEC energy services and programs Energy audits Demand response Lightning programs Wabash Valley Power Association and other electric programs Assist the Member Services Department Assist members with billing concerns and related issues Assist with surveys of targeted groups for promotion and image measurement Participate in storm restoration and emergency action plans Assist in monitoring social media during outage related events Lead/Assist the Key Account and Trade Ally programs Facilitate positive relationships with key accounts Build relationships with builders and trade groups in order to promote our programs and services more efficiently Provide members with technical assistance Electric heat sub-meter wiring and diagnostics Load control switch wiring and diagnostics General understanding of HVAC systems including geothermal General understanding of secondary voltage Other duties as assigned Supervisory Responsibilities No direct supervisory responsibilities Minimum Qualifications To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability desired. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.High School Diploma required, Associates or Bachelor's degree preferred3-5 years' work experience with a utility, HVAC contractor, electrician or gas installer,  related certifications a plus Ability to handle multiple, shifting priorities and change with a high degree of professionalism Strong ability to maintain, grow and enhance working relationships Ability to confidently communicate to groups of members, employees, key accounts, etc.Attention to detail and high degree of accuracy Experience creating high caliber presentations and reports using Microsoft Office Suite WORK CONDITIONSA portion of work will be performed inside an office setting with frequent trips throughout the service territory.The ability to speak to and understand individuals in one-on-one and group settings Manual dexterity to complete basic office functions Ability to occasionally lift up to 50 pounds Visual acuity Other Qualifications Must be willing and able to work extra and/or irregular hours as the needs of the job may require Must observe all safety rules and regulations adopted by CBECMust attend schools and conferences as requested by the CBEC management All qualified applicants will receive consideration for employment without regard to race, color, sex, sexual orientation, gender identity, religion, national origin, disability, veteran status, age, marital status, pregnancy status, genetic information, or other legally protected status.Job Posted by Applicant Pro              Show more                          Show less;en;https://www.linkedin.com/jobs/view/3807425161
3825506558;Red Bull;Business Analyst Supply Chain Planning;Austria;As part of Global Supply Chain, the Supply Chain Planning Team is responsible to plan our demand & supply of beverage and visibility items worldwide, to ensure product availability for our consumers worldwide at optimized cost! To (further) maximize our efficiency and to continuously improve our processes, we are looking for a “Business Analyst Supply Chain Planning” to join our team.In this role, you’ll drive business analytics and improve processes and methods for our Global Supply Chain Planning Team. You’ll also explore best practices, innovative ways of working as well as the latest technologies in all planning areas. This is your chance to make an impact to our team by enhancing and adapting current practices and driving upskilling initiatives!Areas that play to your strengths All the responsibilities we'll trust you with:ANALYTICS AND SCENARIOS EVALUTIONYou’ll develop operational and financial models to support with various Supply Chain Planning scenario-evaluation (e.g. volume assumptions, changes in route-to-market, risk management policies, etc.). You’ll also provide analytical support into planning processes, by bringing additional analytical insights into the S&OP and S&OE process and other planning functions.KPIS, MONITORING AND REPORTINGYou’ll ensure Supply Chain Planning KPIs are accurate and updated at the required frequency. You’ll also monitor Supply Chain Planning KPIs / Reporting and provide summary insights as needed.PROCESS ENGINEERING AND METHODSYou’ll support business process redesign projects and develop new innovative planning methods to enhance productivity, efficiency, and operational costs. Finally, you’ll document current processes and practices to keep defined standards on its quality levels.PEOPLE CAPABILITY AND UPSKILLINGYou’ll map out the future necessary capabilities and skills to enable Red Bull to become world class in Supply Chain Planning. Based on that, you’ll develop a plan, in conjunction with the leadership team, to address capability gaps and to upskill the current global planning teams as needed.Your areas of knowledge and expertisethat matter most for this role:At least a bachelor’s degree in Supply Chain Management, Operations Research, Business Administration or a related area3+ years professional experience in a supply chain management role, ideally with focus on business analytics and/or process optimization Detailed knowledge of supply chain and planning processes within an international environment Strong analytical and conceptual skills Experience working with business analytics tools (e.g. Power BI, Tableau, RStudio, etc.) is required Strong communication and interpersonal skills English is mandatory, German is an advantage Due to legal reasons we are obliged to disclose the minimum salary according to the collective agreement for this position, which is EUR 2.605,00 gross per month. However, our attractive compensation package is based on market-oriented salaries and is therefore significantly above the stated minimum salary.As an employer, we value diversity and support people in developing their potential and strengths, realizing their ideas and seizing opportunities. We believe passionately that employing a diverse workforce is central to our success. We welcome applications from all members of society irrespective of age, skin colour, religion, gender, sexual orientation or origin.                    Show more                          Show less;en;https://www.linkedin.com/jobs/view/3825506558
3828388140;Hitachi Energy;Engineering Quality Specialist (f/m/d);Finland;Within The European Hub In The Transformers Business Unit, We Have a Vast Product Portfolio Consisting Of Power, Distribution, Dry And Traction Transformers, Alongside Components Such As Bushings And Tap Changers, And Insulation, All Used Worldwide On Conversion Of Electrical Energy. For Our Quality Function, We Are Looking For An Engineering Quality Specialist, Who Will Be Hosted By Our Engineering Organization And Accountable To Thoroughly Drive Quality Excellence Within The Function Across Hub Europe, For One Specific Product Line. As Engineering Quality Specialist You Will Report Directly To The Hub Europe Quality Manager And Will Be Located In One Of The Production Facilities Roigheim (DE), Bad Honnef (DE), Cordoba (ESP), Monselice (IT), Vaasa (FI), Ludvika (SE) or Lodz (PL). No relocation assistance is provided.Your Responsibilities You support the thorough development of DFMEA (training and practical application) You help identify of critical to Quality Engineering deliverables You enhance the review culture, processes and methods You establish control mechanisms, such as checkpoints, along Engineering processes and secure adherence (evaluation of deliverables, process outputs and throughputs)You secure Verification and Validation practices are effective (e.g. Quality Inspection Cards - QICs, Envelope of Confidence - Eo Cs, test results, etc.)You assure Engineering processes are fit for purpose (i.e. deliver the expected output) and secure they are adhered to by all units comprehended in that particular Product Line You promote internal functional assessments and support internal and external audits Your background Master degree in Engineering or correlated relevant discipline Demonstrated strong drive and leadership in a Quality Management position in an Engineering environment, for a minimum of 5 years A previous hands-on experience in an electro-mechanical or related industry on a role as Quality Engineer or Specialist Expertise on the delivery of effective and accurate problem solving with solid Root Cause Analysis using different methodologies Strong exposure to processes and methods such as APQP, Lean 6 Sigma, etc. and tools such as, Ishikawa, FTA, FMEA, QFD, etc.Conversational with Quality and Engineering international standards such as, but not limited to, ISO 9001, IEEE or IECExcellent interpersonal & multi-cultural as well as good soft skills (communication, negotiation & influencing), networker, business savvy, result and action oriented, resilient, with fluency in English. Local language skills are a plus Basic Info Location Roigheim, Baden-Wurttemberg, Germany Bad Honnef, North Rhine-Westphalia, Germany Cordoba, Cordoba, Spain Lodz, Lodz, Poland Ludvika, Ludvika, Sweden Monselice, Monselice, Italy Vaasa, Ostrobothnia, Finland Job type Full time Experience Experienced Job function Quality Management Contract Regular Publication date 2024-02-12 Reference number R0039047Share this job                    Show more                          Show less;en;https://www.linkedin.com/jobs/view/3828388140
3815933261;EPRI;Energy / Economic Modeler;United Arab Emirates;Job Title Energy / Economic Modeler Location:Dubai Office, Dublin, Ireland Job Summary And Description The ideal candidate would have:An advanced degree (Masters or Ph D) in economics, operations research, energy resources, computer science, systems engineering or related education, Experience in building an energy sector optimization or simulation model to answer economic questions Experience conducting economic analyses to answer market, policy, and/or technology research questions, Experience at running energy-economic models in at least one high-level modeling system for mathematical programming, optimization, and economics, such as GAMS, AMPL, Matlab, R, Python, or similar educational experience, Excellent research and writing skills,  strong oral communications skills,  ability to present complex information in a clear and concise manner.A positive attitude, comfortable working both collaboratively and independently.Experience and interest in developing and contributing to cutting-edge research and communicating transfer of knowledge, Experience with or interest in project budgeting, scheduling, creating written deliverables.Some travel (10-15%) is expected to support conferences, meetings, and company visits.Research has shown that candidates who don’t tick all the boxes often don’t apply. We welcome candidates who demonstrate initiative, a willingness to learn, and can work independently. If you tick some of the boxes, consider applying regardless – we look forward to talking with you.                    Show more                          Show less;en;https://www.linkedin.com/jobs/view/3815933261
3780030213;CME Group;Market Surveillance Analyst - Chicago;IL;Description Market Surveillance Analysts monitor assigned products, related cash, & derivative markets in order to detect market conditions, positions or activity that could adversely affect Exchange contracts. Analysts are provided w/ tools & information sources that display manipulation & analysis of data related to trading activity, position maintenance & news. They work closely w/ experienced staff & develop the capacity to conduct high quality routine surveillance & investigations w/ minimal supervision.What You'll Get Exposure to CME's vast number of products and asset classes.A supportive environment that promotes career progression.The ability to have a direct impact on the markets by ensuring it's free from manipulation.The opportunity to work with several functional groups across departments.Competitive salary & comprehensive benefits package.What You'll Do Communicate surveillance analyses and findings to department management and to other members of the department.Conduct investigations in connection with the departments monitoring of compliance with ex-pit transaction, position limit, delivery and reporting rules and are expected to develop a sound understanding of surveillance and product rules, deliveries and back-office protocols, and surveillance and investigative techniques.Exhibit strong written and verbal communication skills and will routinely engage market participants and representatives of clearing firms in conducting contract surveillance activities and case responsibilities.Monitor market participation, deliveries, news and economic performance of assigned products, and must demonstrate a solid understanding of the fundamental factors that influence the price of their assigned contracts.Prepare written reports that are reviewed by management staff and, in situations involving material rule violations, presented to Exchange disciplinary committees.What You'll Need0 - 3+ years experience working for an exchange, a regulatory organization, a Dealer (BD), a Futures Commission Merchant (FCM) or similar organization (Open to recent graduates with relevant internship or co-op experience)Strong analytical and quantitative skills,  ability to research, schedule, analyze and present findings.Excellent oral and written communication skills.Ability to work both independently as well as in a small-team environment with minimal supervision.MS Office: Intermediate to advanced MS Word, MS Excel.Working knowledge of various proprietary Market Regulation systems, preferred.Bachelor's degree from an accredited institution in an analytical field.CME Group: Where Futures Are Made CME Group (www.cmegroup.com) is the world's leading derivatives marketplace. But who we are goes deeper than that. Here, you can impact markets worldwide. Transform industries. And build a career shaping tomorrow. We invest in your success and you own it, all while working alongside a team of leading experts who inspire you in ways big and small. Problem solvers, difference makers, trailblazers. Those are our people. And we're looking for more.                    Show more                          Show less;en;https://www.linkedin.com/jobs/view/3780030213
3816203131;State of Minnesota;Permit Engineer - Engineer 1 or 2 Graduate;MN;Working Title: Permit Engineer Job Class: Engineer 1 or 2 Graduate Agency: Pollution Control Agency Who May Apply : Open to all qualified job seekers. If you previously applied to this Job ID last posted October 31, 2023, you are already under consideration and do not need to reapply.Date Posted : 01/26/2024Closing Date : 02/22/2024Hiring Agency/Seniority Unit : Pollution Control Agency / Pollution Control-MGECDivision/Unit : Industrial / Air Quality Permits Section Work Shift/Work Hours : Day Shift Days of Work : Monday - Friday Travel Required : Yes - 5% of the time Engineer 1 Graduate Salary Range: $25.47 - $37.59 / hourly,  $53,181 - $68,488 / annually**Engineer 2 Graduate Salary Range: $28.63 - $42.21 / hourly,  $59,779 - $88,134 / annually**Classified Status : Classified Bargaining Unit/Union : 212 - MN Govt Engineers Council/Engineers FLSA Status : Exempt - Professional Telework Eligible : Yes Designated in Connect 700 Program for Applicants with Disabilities (https://mn.gov/mmb/careers/diverse-workforce/people-with-disabilities/connect700/) : Yes Locations available in the following MPCA office locations: St. Paul, Brainerd, Duluth, Rochester, Detroit Lakes, Mankato, or Marshall Effective July 1, 2024, these posted salary ranges and rates shall be increased by 4.5%, rounded to the nearest cent.Make a difference in the lives of Minnesotans.The work you’ll do is more than just a job. Join the talented, engaged and inclusive workforce dedicated to creating a better Minnesota.This posting is to fill multiple positions at either the Engineer 1 or 2 Graduate level at various MPCA locations As a permit engineer at the Minnesota Pollution Control Agency, the position will implement Air Quality Permit Section Workplan activities to ensure compliance with federal and state environmental regulations. The position will manage permit issuances for assigned Air Quality facilities. This work includes development and coordination of permitting project schedules, determination of appropriate permit requirements, technical evaluation of proposals, drafting permits and associated documents, communication with permittees and interested parties, and development of presentations necessary for the successful processing of permit applications. The position will also provide technical review of engineering products associated with permits and enforcement cases to ensure compliance with permit requirements.Minimum Qualifications En g ineer 1 Graduate Candidate:Education: Bachelor‘s degree in Civil, Chemical, Mechanical, Environmental Engineering or similar engineering field with an environmental emphasis from an accredited engineering college. ( Students in their final semester of college should apply for the position and can start after their graduation date.)En g Ineer 2 Graduate Candidate Education & Experience: Bachelor‘s degree in Civil, Chemical, Mechanical, Environmental Engineering or similar engineering field with an environmental emphasis from an accredited engineering college AND 18 months of engineering experience.All Candidates Good communication and writing skills, effective human relations skills to work with clientele and staff,  problem solving skills for resolving technical matters,  ability to bring projects to conclusion.Capable of gaining competency in environmental regulatory processes and procedures.Basic computer skills, proficient in WORD and familiar with EXCEL.Possess a Valid Driver‘s License (see Additional Requirements).The Minnesota Pollution Control Agency will not sponsor applicants for work visas. In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification form upon hire.Preferred Qualifications Knowledge of engineering principals associated with technical and engineering review of planning, design and construction, permitting, compliance evaluation and enforcement of applicable rules.Knowledge of state and federal statutes and rules.Computer skills sufficient to use and learn databases (i.e. agency‘s enterprise database).Demonstrated ability to communicate effectively with representatives of government agencies and the public.Students who have participated in one the state or agency’s student leadership pipeline programs such as Right Track, Step Up, Urban Scholar, Star of the North or Increasing Diversity in Environmental Careers are encouraged to apply.Physical Requirements Some infrequent lifting of equipment and working out in the field in adverse weather conditions. Ability to conduct site visits at facilities which may involve climbing and/or stepping over obstacles and inspecting construction sites.Additional Requirements A driver’s license is an essential function of this position. This requires possession of an unrestricted Class D Driver’s License. The job offer is contingent on confirmation of a valid driver’s license AND a satisfactory driver’s license record check. Requires a Class D Driver‘s License: a single unit vehicle with a gross vehicle weight of less than 26,000 pounds. This is a basic driver‘s license. Operators may also tow vehicles/trailers as long as the gross combination weight does not exceed 26,000 pounds.AN EQUAL OPPORTUNITY EMPLOYERMinnesota State Colleges and Universities is an Equal Opportunity employer/educator committed to the principles of diversity. We prohibit discrimination against qualified individuals based on their race, sex, color, creed, religion, age, national origin, disability, protected veteran status, marital status, status with regard to public assistance, sexual orientation, gender identity, gender expression, or membership in a local commission as defined by law. As an affirmative action employer, we actively seek and encourage applications from women, minorities, persons with disabilities, and individuals with protected veteran status.Reasonable accommodations will be made to all qualified applicants with disabilities. If you are an individual with a disability who needs assistance or cannot access the online job application system, please contact the job information line at 651-259-3637 or email careers@state.mn.us . Please indicate what assistance is needed.                    Show more                          Show less;en;https://www.linkedin.com/jobs/view/3816203131
3828224576;Munkahelyeink.hu;Finnish Vattenfall Energy Advisor in Chania, Crete;Greece;Munkahelyeink.hu on behalf of:Teleperformance Greece Join our Vattenfall Energy Advisors’ team in one of the most popular destinations in the world!How would you feel if your office was just a breath away from beaches with crystal-clear waters? Does year-long sunshine – along with flavorful Greek cuisine – sound like an option you’d like to explore? Jump head-first into the Mediterranean experience and join our ever-growing Nordic Vattenfall Energy Advisors’ team in one of the most popular destinations in the world – Chania, Crete!If you are fluent in Finnish and passionate about environmental sustainability and smart energy solutions, grab the opportunity and come work with Vattenfall, Northern Europe’s leader in the energy sector with more than 100 years of experience in supplying energy to industries and homes, modernizing our way of living through innovation and cooperation.Join our mission to enable fossil-free living driving the transition to a sustainable energy system through renewable production initiatives and climate-smart energy solutions,  all of this while enjoying your stay on a Greek island famous for its rich culture, fabulous landscapes and buzzing nightlife, where you will also get the chance to socialize, build your professional network, improve your communication skills and enrich your CV with notable work experience.                    Show more                          Show less;en;https://www.linkedin.com/jobs/view/3828224576
3801148241;Acro Service Corp;Engineer;VA;This benchmark is intended to be used by companies that have generic classifications engaged in research and/or product development encompassing primarily one or more of the following engineering disciplines: electronics, electrical, mechanical, and/or chemical. 0 Years with Bachelors in Science• Required Engineering Degree in Electrical, Structural, Civil, Mechanical, or Industrial Field• Project Management Experience and Relative Software preferred but not required• Microsoft Office Suite or Similar experience is required              Show more                          Show less;en;https://www.linkedin.com/jobs/view/3801148241
